RecordingTime [ms];Time of Day [h:m:s:ms];Trial;Stimulus;Participant;Category Right;Point of Regard Right X [px];Point of Regard Right Y [px]
2494312,58;10:05:37:991;Trial002;Video 26;P35;Separator;-;-
2494316,01;10:05:37:994;Trial002;Video 26;P35;Fixation;980,80;562,10
2494332,87;10:05:38:011;Trial002;Video 26;P35;Fixation;979,47;563,00
2494349,32;10:05:38:028;Trial002;Video 26;P35;Fixation;979,90;564,62
2494365,98;10:05:38:044;Trial002;Video 26;P35;Fixation;979,49;564,97
2494382,73;10:05:38:061;Trial002;Video 26;P35;Fixation;978,83;564,45
2494399,25;10:05:38:078;Trial002;Video 26;P35;Fixation;977,30;563,67
2494415,92;10:05:38:094;Trial002;Video 26;P35;Fixation;977,45;568,06
2494432,64;10:05:38:111;Trial002;Video 26;P35;Fixation;975,53;567,10
2494449,29;10:05:38:128;Trial002;Video 26;P35;Fixation;975,78;568,58
2494465,88;10:05:38:144;Trial002;Video 26;P35;Fixation;975,01;570,51
2494482,62;10:05:38:161;Trial002;Video 26;P35;Fixation;976,79;570,53
2494499,2;10:05:38:178;Trial002;Video 26;P35;Fixation;975,40;571,73
2494515,87;10:05:38:194;Trial002;Video 26;P35;Fixation;977,12;574,96
2494532,58;10:05:38:211;Trial002;Video 26;P35;Saccade;897,32;576,26
2494549,19;10:05:38:228;Trial002;Video 26;P35;Saccade;648,28;577,36
2494565,92;10:05:38:244;Trial002;Video 26;P35;Fixation;533,66;575,37
2494582,58;10:05:38:261;Trial002;Video 26;P35;Fixation;541,45;561,32
2494599,16;10:05:38:278;Trial002;Video 26;P35;Fixation;540,46;546,22
2494616,01;10:05:38:294;Trial002;Video 26;P35;Fixation;537,64;560,90
2494632,48;10:05:38:311;Trial002;Video 26;P35;Fixation;536,53;547,21
2494649,22;10:05:38:328;Trial002;Video 26;P35;Fixation;538,58;543,94
2494665,85;10:05:38:344;Trial002;Video 26;P35;Fixation;540,86;530,69
2494682,57;10:05:38:361;Trial002;Video 26;P35;Fixation;541,34;534,14
2494699,2;10:05:38:378;Trial002;Video 26;P35;Fixation;542,45;532,03
2494715,78;10:05:38:394;Trial002;Video 26;P35;Fixation;541,84;526,95
2494732,45;10:05:38:411;Trial002;Video 26;P35;Fixation;543,05;525,03
2494749,11;10:05:38:428;Trial002;Video 26;P35;Fixation;546,77;525,13
2494765,76;10:05:38:444;Trial002;Video 26;P35;Fixation;543,80;525,47
2494782,63;10:05:38:461;Trial002;Video 26;P35;Fixation;547,07;527,93
2494799,16;10:05:38:478;Trial002;Video 26;P35;Saccade;548,39;528,13
2494815,82;10:05:38:494;Trial002;Video 26;P35;Fixation;548,84;664,15
2494832,42;10:05:38:511;Trial002;Video 26;P35;Fixation;553,08;670,48
2494849,14;10:05:38:528;Trial002;Video 26;P35;Fixation;555,45;667,35
2494865,79;10:05:38:544;Trial002;Video 26;P35;Fixation;557,17;689,70
2494882,47;10:05:38:561;Trial002;Video 26;P35;Fixation;558,53;702,28
2494899,12;10:05:38:578;Trial002;Video 26;P35;Fixation;561,27;697,14
2494915,76;10:05:38:594;Trial002;Video 26;P35;Fixation;563,58;697,42
2494932,46;10:05:38:611;Trial002;Video 26;P35;Fixation;567,79;694,16
2494949,03;10:05:38:627;Trial002;Video 26;P35;Fixation;567,67;702,64
2494965,74;10:05:38:644;Trial002;Video 26;P35;Fixation;569,96;695,04
2494982,37;10:05:38:661;Trial002;Video 26;P35;Fixation;574,66;701,69
2494999,07;10:05:38:677;Trial002;Video 26;P35;Fixation;574,28;700,61
2495015,74;10:05:38:694;Trial002;Video 26;P35;Fixation;576,89;702,66
2495032,32;10:05:38:711;Trial002;Video 26;P35;Fixation;578,76;703,45
2495048,99;10:05:38:727;Trial002;Video 26;P35;Fixation;580,70;702,89
2495065,65;10:05:38:744;Trial002;Video 26;P35;Fixation;585,71;700,45
2495082,35;10:05:38:761;Trial002;Video 26;P35;Fixation;587,88;700,65
2495098,97;10:05:38:777;Trial002;Video 26;P35;Fixation;590,90;700,67
2495115,68;10:05:38:794;Trial002;Video 26;P35;Fixation;595,92;701,47
2495132,39;10:05:38:811;Trial002;Video 26;P35;Fixation;596,91;700,82
2495149,02;10:05:38:827;Trial002;Video 26;P35;Fixation;598,17;701,80
2495165,66;10:05:38:844;Trial002;Video 26;P35;Fixation;601,24;693,25
2495182,29;10:05:38:861;Trial002;Video 26;P35;Fixation;601,78;695,87
2495199;10:05:38:877;Trial002;Video 26;P35;Fixation;603,99;693,49
2495215,66;10:05:38:894;Trial002;Video 26;P35;Fixation;605,94;695,78
2495232,26;10:05:38:911;Trial002;Video 26;P35;Fixation;607,75;697,02
2495248,98;10:05:38:927;Trial002;Video 26;P35;Fixation;610,89;695,01
2495265,62;10:05:38:944;Trial002;Video 26;P35;Fixation;610,69;706,59
2495282,31;10:05:38:961;Trial002;Video 26;P35;Fixation;608,65;744,44
2495298,9;10:05:38:977;Trial002;Video 26;P35;Fixation;608,21;722,05
2495315,55;10:05:38:994;Trial002;Video 26;P35;Fixation;608,36;748,59
2495332,31;10:05:39:011;Trial002;Video 26;P35;Saccade;607,06;745,08
2495348,93;10:05:39:027;Trial002;Video 26;P35;Fixation;606,63;758,08
2495365,56;10:05:39:044;Trial002;Video 26;P35;Fixation;608,21;747,61
2495382,27;10:05:39:061;Trial002;Video 26;P35;Fixation;608,66;758,63
2495398,86;10:05:39:077;Trial002;Video 26;P35;Fixation;608,89;762,32
2495415,69;10:05:39:094;Trial002;Video 26;P35;Fixation;606,18;757,98
2495432,17;10:05:39:111;Trial002;Video 26;P35;Fixation;605,56;761,15
2495448,92;10:05:39:127;Trial002;Video 26;P35;Fixation;604,93;763,78
2495465,5;10:05:39:144;Trial002;Video 26;P35;Fixation;608,38;764,01
2495482,14;10:05:39:161;Trial002;Video 26;P35;Fixation;606,66;764,62
2495498,81;10:05:39:177;Trial002;Video 26;P35;Fixation;608,10;763,40
2495515,46;10:05:39:194;Trial002;Video 26;P35;Fixation;606,60;765,46
2495532,14;10:05:39:211;Trial002;Video 26;P35;Fixation;610,18;764,35
2495548,86;10:05:39:227;Trial002;Video 26;P35;Fixation;610,23;766,53
2495565,45;10:05:39:244;Trial002;Video 26;P35;Fixation;610,57;762,85
2495582,16;10:05:39:261;Trial002;Video 26;P35;Fixation;620,67;762,93
2495598,81;10:05:39:277;Trial002;Video 26;P35;Fixation;616,01;763,83
2495615,42;10:05:39:294;Trial002;Video 26;P35;Fixation;614,85;765,61
2495632,19;10:05:39:311;Trial002;Video 26;P35;Fixation;617,07;764,88
2495648,81;10:05:39:327;Trial002;Video 26;P35;Fixation;619,29;764,56
2495665,39;10:05:39:344;Trial002;Video 26;P35;Fixation;618,76;764,57
2495682,15;10:05:39:361;Trial002;Video 26;P35;Fixation;617,09;762,52
2495698,82;10:05:39:377;Trial002;Video 26;P35;Fixation;621,12;762,94
2495715,37;10:05:39:394;Trial002;Video 26;P35;Fixation;620,80;761,65
2495732,07;10:05:39:410;Trial002;Video 26;P35;Fixation;622,22;761,48
2495748,71;10:05:39:427;Trial002;Video 26;P35;Fixation;621,82;761,24
2495765,36;10:05:39:444;Trial002;Video 26;P35;Fixation;620,95;760,71
2495782,03;10:05:39:460;Trial002;Video 26;P35;Fixation;639,52;761,43
2495798,76;10:05:39:477;Trial002;Video 26;P35;Fixation;642,86;761,84
2495815,37;10:05:39:494;Trial002;Video 26;P35;Fixation;654,12;764,39
2495832,02;10:05:39:510;Trial002;Video 26;P35;Fixation;660,16;762,17
2495848,68;10:05:39:527;Trial002;Video 26;P35;Fixation;664,68;764,73
2495865,39;10:05:39:544;Trial002;Video 26;P35;Fixation;659,88;766,31
2495882,05;10:05:39:560;Trial002;Video 26;P35;Fixation;665,70;767,81
2495898,66;10:05:39:577;Trial002;Video 26;P35;Fixation;671,97;768,00
2495915,33;10:05:39:594;Trial002;Video 26;P35;Fixation;672,91;770,47
2495932,02;10:05:39:610;Trial002;Video 26;P35;Fixation;675,74;769,87
2495948,63;10:05:39:627;Trial002;Video 26;P35;Fixation;676,98;771,61
2495965,29;10:05:39:644;Trial002;Video 26;P35;Fixation;679,61;774,76
2495981,95;10:05:39:660;Trial002;Video 26;P35;Fixation;681,48;775,68
2495998,65;10:05:39:677;Trial002;Video 26;P35;Fixation;682,53;770,15
2496015,33;10:05:39:694;Trial002;Video 26;P35;Fixation;684,31;772,81
2496031,93;10:05:39:710;Trial002;Video 26;P35;Fixation;687,72;772,97
2496048,66;10:05:39:727;Trial002;Video 26;P35;Fixation;687,60;772,35
2496065,3;10:05:39:744;Trial002;Video 26;P35;Fixation;687,63;772,32
2496081,91;10:05:39:760;Trial002;Video 26;P35;Fixation;687,93;771,11
2496098,63;10:05:39:777;Trial002;Video 26;P35;Fixation;686,92;773,16
2496115,22;10:05:39:794;Trial002;Video 26;P35;Fixation;688,55;773,62
2496131,94;10:05:39:810;Trial002;Video 26;P35;Fixation;689,30;774,22
2496148,55;10:05:39:827;Trial002;Video 26;P35;Fixation;689,32;772,52
2496165,28;10:05:39:844;Trial002;Video 26;P35;Saccade;688,98;773,07
2496181,88;10:05:39:860;Trial002;Video 26;P35;Fixation;720,58;774,19
2496198,52;10:05:39:877;Trial002;Video 26;P35;Fixation;715,52;777,66
2496215,27;10:05:39:894;Trial002;Video 26;P35;Fixation;730,56;775,12
2496231,83;10:05:39:910;Trial002;Video 26;P35;Fixation;722,25;775,04
2496248,61;10:05:39:927;Trial002;Video 26;P35;Fixation;734,61;776,32
2496265,21;10:05:39:944;Trial002;Video 26;P35;Fixation;744,36;774,40
2496281,83;10:05:39:960;Trial002;Video 26;P35;Fixation;735,41;775,86
2496298,58;10:05:39:977;Trial002;Video 26;P35;Fixation;742,26;778,86
2496315,21;10:05:39:994;Trial002;Video 26;P35;Fixation;741,78;776,22
2496331,92;10:05:40:010;Trial002;Video 26;P35;Fixation;749,69;781,42
2496348,58;10:05:40:027;Trial002;Video 26;P35;Fixation;747,76;780,26
2496365,12;10:05:40:044;Trial002;Video 26;P35;Fixation;748,40;784,34
2496381,85;10:05:40:060;Trial002;Video 26;P35;Fixation;747,62;782,15
2496398,51;10:05:40:077;Trial002;Video 26;P35;Fixation;745,49;780,92
2496415,18;10:05:40:094;Trial002;Video 26;P35;Fixation;745,17;783,68
2496431,87;10:05:40:110;Trial002;Video 26;P35;Fixation;745,45;780,53
2496448,42;10:05:40:127;Trial002;Video 26;P35;Fixation;746,06;782,81
2496465,16;10:05:40:144;Trial002;Video 26;P35;Fixation;748,06;781,77
2496481,81;10:05:40:160;Trial002;Video 26;P35;Fixation;746,62;781,73
2496498,43;10:05:40:177;Trial002;Video 26;P35;Fixation;745,55;783,23
2496515,08;10:05:40:194;Trial002;Video 26;P35;Fixation;745,49;781,09
2496531,82;10:05:40:210;Trial002;Video 26;P35;Fixation;744,70;780,14
2496548,47;10:05:40:227;Trial002;Video 26;P35;Fixation;745,31;778,68
2496565,15;10:05:40:244;Trial002;Video 26;P35;Fixation;742,92;776,94
2496581,76;10:05:40:260;Trial002;Video 26;P35;Fixation;743,97;777,47
2496598,46;10:05:40:277;Trial002;Video 26;P35;Fixation;746,87;777,66
2496615,12;10:05:40:294;Trial002;Video 26;P35;Fixation;749,76;778,10
2496631,7;10:05:40:310;Trial002;Video 26;P35;Fixation;802,36;775,76
2496648,43;10:05:40:327;Trial002;Video 26;P35;Fixation;807,71;773,61
2496665,02;10:05:40:343;Trial002;Video 26;P35;Fixation;810,02;773,92
2496681,75;10:05:40:360;Trial002;Video 26;P35;Fixation;802,61;773,12
2496698,42;10:05:40:377;Trial002;Video 26;P35;Fixation;799,28;772,27
2496715,07;10:05:40:393;Trial002;Video 26;P35;Fixation;811,52;772,59
2496731,7;10:05:40:410;Trial002;Video 26;P35;Fixation;802,29;771,89
2496748,34;10:05:40:427;Trial002;Video 26;P35;Fixation;815,17;770,76
2496765,04;10:05:40:443;Trial002;Video 26;P35;Fixation;814,44;771,10
2496781,65;10:05:40:460;Trial002;Video 26;P35;Fixation;808,39;772,71
2496798,3;10:05:40:477;Trial002;Video 26;P35;Fixation;813,11;774,14
2496814,97;10:05:40:493;Trial002;Video 26;P35;Fixation;811,00;776,15
2496831,64;10:05:40:510;Trial002;Video 26;P35;Fixation;811,97;781,73
2496848,39;10:05:40:527;Trial002;Video 26;P35;Fixation;809,24;778,90
2496864,98;10:05:40:543;Trial002;Video 26;P35;Fixation;809,33;780,42
2496881,67;10:05:40:560;Trial002;Video 26;P35;Fixation;814,38;782,60
2496898,33;10:05:40:577;Trial002;Video 26;P35;Fixation;815,05;777,46
2496914,98;10:05:40:593;Trial002;Video 26;P35;Fixation;816,38;779,37
2496931,72;10:05:40:610;Trial002;Video 26;P35;Fixation;816,44;781,26
2496948,35;10:05:40:627;Trial002;Video 26;P35;Fixation;819,03;778,96
2496964,89;10:05:40:643;Trial002;Video 26;P35;Fixation;819,51;783,92
2496981,58;10:05:40:660;Trial002;Video 26;P35;Saccade;819,60;778,38
2496998,22;10:05:40:677;Trial002;Video 26;P35;Fixation;819,78;778,35
2497014,96;10:05:40:693;Trial002;Video 26;P35;Fixation;819,67;777,67
2497031,61;10:05:40:710;Trial002;Video 26;P35;Fixation;822,24;778,14
2497048,32;10:05:40:727;Trial002;Video 26;P35;Fixation;821,00;779,17
2497064,91;10:05:40:743;Trial002;Video 26;P35;Fixation;821,25;778,11
2497081,57;10:05:40:760;Trial002;Video 26;P35;Fixation;822,87;779,67
2497098,27;10:05:40:777;Trial002;Video 26;P35;Fixation;820,87;777,28
2497114,84;10:05:40:793;Trial002;Video 26;P35;Fixation;821,00;777,15
2497131,64;10:05:40:810;Trial002;Video 26;P35;Fixation;820,36;775,40
2497148,23;10:05:40:827;Trial002;Video 26;P35;Fixation;822,52;775,86
2497164,95;10:05:40:843;Trial002;Video 26;P35;Fixation;825,38;776,23
2497181,48;10:05:40:860;Trial002;Video 26;P35;Fixation;826,99;774,97
2497198,22;10:05:40:877;Trial002;Video 26;P35;Fixation;829,61;772,56
2497214,9;10:05:40:893;Trial002;Video 26;P35;Fixation;829,52;773,56
2497231,55;10:05:40:910;Trial002;Video 26;P35;Fixation;833,04;770,43
2497248,2;10:05:40:927;Trial002;Video 26;P35;Fixation;841,06;769,88
2497264,78;10:05:40:943;Trial002;Video 26;P35;Fixation;906,92;766,90
2497281,45;10:05:40:960;Trial002;Video 26;P35;Fixation;914,28;762,49
2497298,24;10:05:40:977;Trial002;Video 26;P35;Fixation;910,49;765,04
2497314,85;10:05:40:993;Trial002;Video 26;P35;Fixation;919,30;762,86
2497331,63;10:05:41:010;Trial002;Video 26;P35;Fixation;905,36;755,48
2497348,17;10:05:41:027;Trial002;Video 26;P35;Fixation;908,81;754,81
2497364,76;10:05:41:043;Trial002;Video 26;P35;Fixation;916,93;753,72
2497381,44;10:05:41:060;Trial002;Video 26;P35;Fixation;912,71;749,17
2497398,14;10:05:41:077;Trial002;Video 26;P35;Saccade;916,04;748,25
2497414,84;10:05:41:093;Trial002;Video 26;P35;Fixation;920,90;749,82
2497431,48;10:05:41:110;Trial002;Video 26;P35;Fixation;920,25;746,17
2497448,13;10:05:41:127;Trial002;Video 26;P35;Fixation;920,07;747,38
2497464,72;10:05:41:143;Trial002;Video 26;P35;Fixation;919,89;746,49
2497481,39;10:05:41:160;Trial002;Video 26;P35;Fixation;921,98;746,43
2497498,13;10:05:41:177;Trial002;Video 26;P35;Fixation;921,07;745,49
2497514,76;10:05:41:193;Trial002;Video 26;P35;Fixation;924,76;746,53
2497531,6;10:05:41:210;Trial002;Video 26;P35;Fixation;925,22;747,59
2497548,08;10:05:41:227;Trial002;Video 26;P35;Fixation;925,78;747,38
2497564,72;10:05:41:243;Trial002;Video 26;P35;Fixation;927,48;747,34
2497581,41;10:05:41:260;Trial002;Video 26;P35;Fixation;928,95;747,99
2497597,99;10:05:41:276;Trial002;Video 26;P35;Fixation;928,55;748,47
2497614,77;10:05:41:293;Trial002;Video 26;P35;Fixation;930,56;750,01
2497631,4;10:05:41:310;Trial002;Video 26;P35;Fixation;931,74;750,17
2497648,02;10:05:41:326;Trial002;Video 26;P35;Fixation;932,03;752,76
2497664,69;10:05:41:343;Trial002;Video 26;P35;Fixation;932,80;751,25
2497681,37;10:05:41:360;Trial002;Video 26;P35;Fixation;933,78;750,69
2497697,98;10:05:41:376;Trial002;Video 26;P35;Fixation;934,71;748,13
2497714,67;10:05:41:393;Trial002;Video 26;P35;Fixation;936,62;750,39
2497731,52;10:05:41:410;Trial002;Video 26;P35;Fixation;938,71;748,91
2497747,95;10:05:41:426;Trial002;Video 26;P35;Fixation;939,29;750,56
2497764,65;10:05:41:443;Trial002;Video 26;P35;Fixation;940,07;747,04
2497781,29;10:05:41:460;Trial002;Video 26;P35;Fixation;939,36;748,42
2497797,99;10:05:41:476;Trial002;Video 26;P35;Fixation;940,99;742,18
2497814,69;10:05:41:493;Trial002;Video 26;P35;Fixation;941,39;740,00
2497831,26;10:05:41:510;Trial002;Video 26;P35;Fixation;944,61;740,86
2497848,06;10:05:41:526;Trial002;Video 26;P35;Fixation;944,91;742,05
2497864,69;10:05:41:543;Trial002;Video 26;P35;Fixation;945,97;744,09
2497881,29;10:05:41:560;Trial002;Video 26;P35;Fixation;946,15;741,10
2497897,97;10:05:41:576;Trial002;Video 26;P35;Fixation;945,88;740,29
2497914,63;10:05:41:593;Trial002;Video 26;P35;Fixation;945,39;742,46
2497931,39;10:05:41:610;Trial002;Video 26;P35;Fixation;945,23;741,20
2497947,92;10:05:41:626;Trial002;Video 26;P35;Saccade;960,99;736,67
2497964,58;10:05:41:643;Trial002;Video 26;P35;Saccade;1248,26;603,15
2497981,2;10:05:41:660;Trial002;Video 26;P35;Fixation;1367,64;548,21
2497997,85;10:05:41:676;Trial002;Video 26;P35;Fixation;1361,03;528,82
2498014,54;10:05:41:693;Trial002;Video 26;P35;Fixation;1340,63;538,98
2498031,17;10:05:41:710;Trial002;Video 26;P35;Fixation;1344,22;536,85
2498047,91;10:05:41:726;Trial002;Video 26;P35;Fixation;1343,23;537,55
2498064,54;10:05:41:743;Trial002;Video 26;P35;Fixation;1348,22;552,39
2498081,22;10:05:41:760;Trial002;Video 26;P35;Fixation;1351,01;549,74
2498097,9;10:05:41:776;Trial002;Video 26;P35;Fixation;1346,98;546,94
2498114,47;10:05:41:793;Trial002;Video 26;P35;Fixation;1342,03;549,80
2498131,35;10:05:41:810;Trial002;Video 26;P35;Fixation;1352,13;543,91
2498147,86;10:05:41:826;Trial002;Video 26;P35;Fixation;1349,24;546,04
2498164,5;10:05:41:843;Trial002;Video 26;P35;Fixation;1351,89;544,96
2498181,13;10:05:41:860;Trial002;Video 26;P35;Fixation;1352,97;545,04
2498197,76;10:05:41:876;Trial002;Video 26;P35;Fixation;1354,06;550,78
2498214,5;10:05:41:893;Trial002;Video 26;P35;Fixation;1355,29;544,36
2498231,11;10:05:41:910;Trial002;Video 26;P35;Fixation;1358,11;549,92
2498247,89;10:05:41:926;Trial002;Video 26;P35;Fixation;1358,40;548,60
2498264,46;10:05:41:943;Trial002;Video 26;P35;Fixation;1354,68;545,58
2498281,07;10:05:41:959;Trial002;Video 26;P35;Fixation;1356,90;545,06
2498297,78;10:05:41:976;Trial002;Video 26;P35;Fixation;1359,32;542,90
2498314,44;10:05:41:993;Trial002;Video 26;P35;Fixation;1357,77;545,79
2498331,33;10:05:42:010;Trial002;Video 26;P35;Saccade;1292,74;542,78
2498347,76;10:05:42:026;Trial002;Video 26;P35;Fixation;1117,70;543,57
2498364,41;10:05:42:043;Trial002;Video 26;P35;Fixation;1127,57;543,67
2498381,04;10:05:42:059;Trial002;Video 26;P35;Fixation;1122,04;542,45
2498397,78;10:05:42:076;Trial002;Video 26;P35;Fixation;1127,72;542,65
2498414,42;10:05:42:093;Trial002;Video 26;P35;Fixation;1125,03;542,80
2498431,12;10:05:42:110;Trial002;Video 26;P35;Fixation;1128,34;541,62
2498447,74;10:05:42:126;Trial002;Video 26;P35;Fixation;1129,05;541,22
2498464,34;10:05:42:143;Trial002;Video 26;P35;Fixation;1129,42;542,07
2498481;10:05:42:159;Trial002;Video 26;P35;Fixation;1129,82;541,67
2498497,71;10:05:42:176;Trial002;Video 26;P35;Fixation;1130,24;541,60
2498514,3;10:05:42:193;Trial002;Video 26;P35;Fixation;1129,69;540,42
2498531,09;10:05:42:210;Trial002;Video 26;P35;Fixation;1131,93;537,74
2498547,73;10:05:42:226;Trial002;Video 26;P35;Fixation;1130,52;540,15
2498564,34;10:05:42:243;Trial002;Video 26;P35;Fixation;1133,24;540,11
2498580,97;10:05:42:259;Trial002;Video 26;P35;Fixation;1130,63;542,96
2498597,67;10:05:42:276;Trial002;Video 26;P35;Fixation;1133,09;542,43
2498614,36;10:05:42:293;Trial002;Video 26;P35;Fixation;1133,60;543,32
2498631,03;10:05:42:309;Trial002;Video 26;P35;Fixation;1134,76;545,18
2498647,61;10:05:42:326;Trial002;Video 26;P35;Fixation;1134,60;547,08
2498664,26;10:05:42:343;Trial002;Video 26;P35;Fixation;1135,93;547,76
2498680,94;10:05:42:359;Trial002;Video 26;P35;Fixation;1136,94;551,82
2498697,66;10:05:42:376;Trial002;Video 26;P35;Fixation;1136,37;549,77
2498714,23;10:05:42:393;Trial002;Video 26;P35;Fixation;1135,47;541,33
2498730,95;10:05:42:409;Trial002;Video 26;P35;-;1122,63;698,87
2498747,61;10:05:42:426;Trial002;Video 26;P35;Blink;0,00;0,00
2498764,27;10:05:42:443;Trial002;Video 26;P35;Blink;0,00;0,00
2498780,95;10:05:42:459;Trial002;Video 26;P35;Blink;0,00;0,00
2498797,54;10:05:42:476;Trial002;Video 26;P35;Blink;0,00;0,00
2498814,3;10:05:42:493;Trial002;Video 26;P35;Blink;0,00;0,00
2498830,93;10:05:42:509;Trial002;Video 26;P35;Blink;0,00;0,00
2498847,57;10:05:42:526;Trial002;Video 26;P35;Fixation;1094,76;681,08
2498864,23;10:05:42:543;Trial002;Video 26;P35;Fixation;0,00;0,00
2498880,86;10:05:42:559;Trial002;Video 26;P35;Fixation;1129,96;682,56
2498897,52;10:05:42:576;Trial002;Video 26;P35;Fixation;1116,75;689,54
2498914,16;10:05:42:593;Trial002;Video 26;P35;Fixation;1109,46;680,65
2498930,94;10:05:42:609;Trial002;Video 26;P35;Fixation;1118,56;672,91
2498947,49;10:05:42:626;Trial002;Video 26;P35;Fixation;1102,11;665,62
2498964,13;10:05:42:643;Trial002;Video 26;P35;Fixation;1110,48;669,90
2498980,88;10:05:42:659;Trial002;Video 26;P35;Fixation;1112,65;652,96
2498997,52;10:05:42:676;Trial002;Video 26;P35;Fixation;1108,83;638,67
2499014,22;10:05:42:693;Trial002;Video 26;P35;Fixation;1112,31;639,54
2499030,85;10:05:42:709;Trial002;Video 26;P35;Fixation;1111,79;640,47
2499047,52;10:05:42:726;Trial002;Video 26;P35;Fixation;1114,65;630,84
2499064,1;10:05:42:743;Trial002;Video 26;P35;Fixation;1115,83;630,98
2499080,76;10:05:42:759;Trial002;Video 26;P35;Fixation;1121,04;628,48
2499097,5;10:05:42:776;Trial002;Video 26;P35;Fixation;1118,98;633,84
2499114,09;10:05:42:793;Trial002;Video 26;P35;Fixation;1119,03;630,46
2499130,81;10:05:42:809;Trial002;Video 26;P35;Fixation;1122,30;622,25
2499147,41;10:05:42:826;Trial002;Video 26;P35;Fixation;1121,86;628,86
2499164,11;10:05:42:843;Trial002;Video 26;P35;Fixation;1120,92;634,13
2499180,73;10:05:42:859;Trial002;Video 26;P35;Fixation;1122,06;632,95
2499197,38;10:05:42:876;Trial002;Video 26;P35;Fixation;1122,60;637,37
2499214,13;10:05:42:893;Trial002;Video 26;P35;Fixation;1122,82;638,85
2499230,77;10:05:42:909;Trial002;Video 26;P35;Fixation;1123,65;646,32
2499247,42;10:05:42:926;Trial002;Video 26;P35;Fixation;1124,41;647,06
2499264,05;10:05:42:942;Trial002;Video 26;P35;Fixation;1123,55;651,56
2499280,73;10:05:42:959;Trial002;Video 26;P35;Fixation;1122,97;656,78
2499297,47;10:05:42:976;Trial002;Video 26;P35;Fixation;1124,50;653,64
2499314,03;10:05:42:992;Trial002;Video 26;P35;Fixation;1124,43;657,23
2499330,68;10:05:43:009;Trial002;Video 26;P35;Fixation;1126,83;657,18
2499347,31;10:05:43:026;Trial002;Video 26;P35;Fixation;1133,29;656,96
2499364,05;10:05:43:042;Trial002;Video 26;P35;Fixation;1134,50;657,78
2499380,7;10:05:43:059;Trial002;Video 26;P35;Fixation;1143,49;657,10
2499397,33;10:05:43:076;Trial002;Video 26;P35;Fixation;1136,59;655,42
2499413,96;10:05:43:092;Trial002;Video 26;P35;Fixation;1144,36;655,92
2499430,7;10:05:43:109;Trial002;Video 26;P35;Fixation;1147,11;657,81
2499447,28;10:05:43:126;Trial002;Video 26;P35;Fixation;1149,89;655,12
2499463,94;10:05:43:142;Trial002;Video 26;P35;Fixation;1155,45;655,28
2499480,66;10:05:43:159;Trial002;Video 26;P35;Saccade;1157,61;652,67
2499497,31;10:05:43:176;Trial002;Video 26;P35;Fixation;1278,43;642,07
2499513,98;10:05:43:192;Trial002;Video 26;P35;Fixation;1317,16;557,54
2499530,62;10:05:43:209;Trial002;Video 26;P35;Fixation;1315,88;597,02
2499547,26;10:05:43:226;Trial002;Video 26;P35;Fixation;1315,80;575,47
2499563,89;10:05:43:242;Trial002;Video 26;P35;Fixation;1319,21;581,16
2499580,64;10:05:43:259;Trial002;Video 26;P35;Fixation;1319,38;577,17
2499597,29;10:05:43:276;Trial002;Video 26;P35;Fixation;1322,67;570,56
2499613,88;10:05:43:292;Trial002;Video 26;P35;Fixation;1320,00;573,11
2499630,64;10:05:43:309;Trial002;Video 26;P35;Fixation;1321,52;571,59
2499647,28;10:05:43:326;Trial002;Video 26;P35;Fixation;1323,21;573,66
2499663,96;10:05:43:342;Trial002;Video 26;P35;Fixation;1323,66;570,75
2499680,54;10:05:43:359;Trial002;Video 26;P35;Fixation;1324,97;570,76
2499697,24;10:05:43:376;Trial002;Video 26;P35;Fixation;1325,04;570,53
2499713,84;10:05:43:392;Trial002;Video 26;P35;Fixation;1326,86;572,41
2499730,61;10:05:43:409;Trial002;Video 26;P35;Fixation;1326,84;572,33
2499747,25;10:05:43:426;Trial002;Video 26;P35;Fixation;1326,92;571,43
2499763,82;10:05:43:442;Trial002;Video 26;P35;Fixation;1328,43;573,04
2499780,59;10:05:43:459;Trial002;Video 26;P35;Fixation;1329,65;576,39
2499797,15;10:05:43:476;Trial002;Video 26;P35;Saccade;1248,51;569,55
2499813,88;10:05:43:492;Trial002;Video 26;P35;Fixation;1214,88;470,39
2499830,56;10:05:43:509;Trial002;Video 26;P35;Fixation;1227,08;537,28
2499847,12;10:05:43:526;Trial002;Video 26;P35;Fixation;1222,41;502,02
2499863,83;10:05:43:542;Trial002;Video 26;P35;Fixation;1219,12;504,85
2499880,46;10:05:43:559;Trial002;Video 26;P35;Fixation;1217,24;500,85
2499897,1;10:05:43:576;Trial002;Video 26;P35;Fixation;1218,73;510,26
2499913,85;10:05:43:592;Trial002;Video 26;P35;Fixation;1220,87;494,58
2499930,5;10:05:43:609;Trial002;Video 26;P35;Fixation;1221,75;489,51
2499947,18;10:05:43:626;Trial002;Video 26;P35;Fixation;1222,83;496,97
2499963,82;10:05:43:642;Trial002;Video 26;P35;Fixation;1221,93;494,98
2499980,41;10:05:43:659;Trial002;Video 26;P35;Fixation;1221,53;494,14
2499997,07;10:05:43:675;Trial002;Video 26;P35;Fixation;1225,56;499,63
2500013,8;10:05:43:692;Trial002;Video 26;P35;Fixation;1225,01;500,32
2500030,46;10:05:43:709;Trial002;Video 26;P35;Fixation;1226,92;501,27
